company,segment,cost_center,account,ico,location,journal_name,period,type,tran_type,Entry Type,USD Amt
B1,16,1915,14452,8003,FTX,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,2934
C25,27,1915,14452,1660,FTX,CIP Addition USD,Feb,Software,Additions,Subledger,2934
B24,93,1915,14452,1508,FTX,Addition USD,Feb,Office,Additions,Subledger,2931
A0,81,1915,14452,7924,FTX,Addition USD,Feb,Software,Additions,Subledger,2931
A0,37,1932,14452,3500,FTX,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,2924
B22,79,1932,14452,3822,FTX,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,2907
A0,57,1932,14452,3723,FTX,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,2906
B1,30,1932,14452,9220,FTX,Addition USD,Feb,Office,Additions,Subledger,2772
B23,11,1932,14452,835,FTX,Addition USD,Feb,Training,Additions,Subledger,2742
B23,75,1932,14452,2780,FTX,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,2729
B1,19,1932,14452,4322,FTX,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,2697
B1,67,1915,14452,7817,FTX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Marketing,Additions,Manual,2673
B23,96,1932,14452,3017,FTX,Addition USD,Feb,Insurance,Additions,Subledger,2653
A0,41,1915,14452,4893,FTX,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,2640
B1,44,1932,14452,3984,FTX,Addition USD,Feb,Office,Additions,Subledger,2620
B23,45,1932,14452,2810,FTX,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,2619
B1,62,1932,14452,1501,FTX,Addition USD,Feb,Office,Additions,Subledger,2510
B1,83,1932,14452,3735,FTX,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,2503
A0,23,1932,14452,9841,FTX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,2496
B24,14,1932,14452,2878,FTX,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,2492
B22,24,1932,14452,5038,FTX,Addition USD,Feb,Employee,Additions,Subledger,2490
C25,38,1932,14452,1923,FTX,BMY Cost Adjustments AFBS GAINS Allocation USD,Feb,Travel,Additions,Manual,2490
B22,77,1932,14452,4684,FTX,Addition CAD,Feb,Software,Additions,Subledger,2475
B23,57,1932,14452,3113,FTX,BMY trade gains Accrual USD MAR,Feb,Rent,Additions,Manual,2452
C25,79,1932,14452,4353,FTX,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,2433
B1,11,1932,14452,7827,FTX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Office,Additions,Manual,2417
B23,18,1932,14452,3758,FTX,Addition USD,Feb,Employee,Additions,Subledger,2370
B22,78,1932,14452,6083,FTX,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,2366
B23,14,1932,14452,4281,FTX,Addition EUR,Feb,Employee,Additions,Subledger,2363
B22,18,1932,14452,3744,FTX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,2362
B22,49,1932,14452,8184,FTX,Addition USD,Feb,Office,Additions,Subledger,2353
B24,27,1932,14452,3284,FTX,Addition USD,Feb,Services,Additions,Subledger,2352
A0,51,1932,14452,173,FTX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Training,Additions,Manual,2332
B23,13,1932,14452,8371,FTX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Office,Additions,Manual,2332
B24,39,1932,14452,1081,FTX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Insurance,Additions,Manual,2327
B24,15,1932,14452,8779,FTX,CIP Addition USD,Feb,Marketing,Additions,Subledger,2323
B22,15,1932,14452,8306,FTX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Office,Additions,Manual,2295
B22,54,1932,14452,1765,FTX,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,2292
B22,90,1915,14452,7628,FTX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Employee,Additions,Manual,2291
B23,39,1932,14452,1484,FTX,Addition BRL,Feb,Marketing,Additions,Subledger,2267
C25,24,1915,14452,7299,FTX,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,2263
A0,50,1932,14452,9544,FTX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Rent,Additions,Manual,2263
C25,58,1932,14452,134,GDN,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,2262
C25,77,1932,14452,2640,GIG,BMY Cost Adjustments AFBS GAINS Allocation USD,Feb,Training,Additions,Manual,2259
B23,43,1932,14452,6833,FTX,Addition EUR,Feb,Software,Additions,Subledger,2252
B22,13,1932,14452,8082,FTX,Addition USD,Feb,Employee,Additions,Subledger,2252
B23,46,1932,14452,3245,FTX,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,2230
B24,46,1932,14452,2693,FTX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Travel,Additions,Manual,2227
B1,52,1932,14452,245,FTX,Addition USD,Feb,Marketing,Additions,Subledger,2224
B23,93,1932,14452,4255,FTX,Addition USD,Feb,Software,Additions,Subledger,2223
B22,99,1932,14452,7667,FTX,Addition USD,Feb,Employee,Additions,Subledger,2222
B23,12,1932,14452,9581,FTX,Addition USD,Feb,Services,Additions,Subledger,2222
B1,40,1932,14452,4640,FTX,Addition USD,Feb,Training,Additions,Subledger,2222
C25,38,1932,14452,6779,FTX,Addition USD,Feb,Insurance,Additions,Subledger,2222
C25,75,1932,14452,7159,FTX,BMY trade gains Accrual USD MAR,Feb,Insurance,Additions,Manual,2221
B1,59,1932,14452,5572,GRU,Addition USD,Feb,Employee,Additions,Subledger,2211
B22,100,1932,14452,3781,GRU,Addition USD,Feb,Training,Additions,Subledger,2192
A0,92,1932,14452,3692,GRU,Addition EUR,Feb,Travel,Additions,Subledger,2191
A0,82,1932,14452,1827,GRU,Addition SGD,Feb,Training,Additions,Subledger,2173
C25,25,1932,14452,4566,GRU,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,2173
B22,20,1932,14452,5873,GRU,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,2142
B1,65,1932,14452,8795,FTX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Rent,Additions,Manual,2139
B24,12,1932,14452,4457,GRU,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,2120
B22,24,1932,14452,2786,GRU,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,2099
C25,19,1932,14452,9353,GRU,BMY Cost Adjustments AFBS GAINS Allocation USD,Feb,Employee,Additions,Manual,2061
B22,38,1915,14452,186,GRU,BMY trade gains Accrual USD MAR,Feb,Insurance,Additions,Manual,2044
A0,80,1915,14452,1129,GRU,BMY trade gains IC ADJ Accrual USD MAR,Feb,Rent,Additions,Manual,2037
B1,31,1932,14452,7802,GRU,BMY trade gains IC ADJ Accrual USD FEB,Feb,Training,Additions,Manual,2005
B22,99,1932,14452,9732,GRU,BMY Cost Adjustments AFBS GAINS Allocation USD,Feb,Services,Additions,Manual,2001
B23,57,1932,14452,3938,GRU,Addition CAD,Feb,Marketing,Additions,Subledger,1995
B22,74,1932,14452,156,GRU,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,1993
B1,78,1932,14452,7722,GRU,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,1993
B22,99,1932,14452,9462,GRU,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,1963
A0,88,1932,14452,1858,GRU,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1960
B23,37,1915,14452,9812,GRU,CIP Addition USD,Feb,Training,Additions,Subledger,1956
C25,67,1915,14452,6343,GRU,Addition USD,Feb,Services,Additions,Subledger,1955
A0,87,1915,14452,5901,GRU,CIP Addition USD,Feb,Training,Additions,Subledger,1955
A0,53,1915,14452,9398,GRU,Addition USD,Feb,Training,Additions,Subledger,1954
C25,79,1915,14452,8992,GRU,Addition USD,Feb,Services,Additions,Subledger,1954
B23,55,1915,14452,4195,GRU,Addition USD,Feb,Training,Additions,Subledger,1954
B24,41,1932,14452,9152,HAM,BMY trade gains Accrual USD MAR,Feb,Training,Additions,Manual,1932
B24,26,1932,14452,7120,HEX,Addition USD,Feb,Marketing,Additions,Subledger,1931
A0,77,1932,14452,4213,HFA,BMY trade gains IC ADJ Accrual USD MAR,Feb,Travel,Additions,Manual,1925
A0,100,1932,14452,9781,HFA,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1919
B24,80,1932,14452,1237,HFA,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,1919
C25,87,1932,14452,9492,HFA,BMY trade gains Accrual USD MAR,Feb,Rent,Additions,Manual,1919
A0,97,1932,14452,2419,HFA,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1919
A0,20,1932,14452,1559,HND,Addition USD,Feb,Software,Additions,Subledger,1794
B23,13,1932,14452,9891,HND,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,1792
B23,97,1932,14452,3864,HND,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,1790
B22,26,1932,14452,8676,HOU,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,1773
B24,51,1932,14452,3152,HOU,BMY trade gains IC ADJ Accrual USD MAR,Feb,Employee,Additions,Manual,1761
B22,48,1932,14452,3921,HND,Addition USD,Feb,Office,Additions,Subledger,1726
A0,12,1932,14452,602,JJJ,Addition USD,Feb,Insurance,Additions,Subledger,1726
B1,38,1932,14452,4030,JJJ,BMY trade gains Accrual USD MAR,Feb,Insurance,Additions,Manual,1707
A0,12,1932,14452,8134,JJJ,Addition ILS,Feb,Marketing,Additions,Subledger,1625
A0,86,1932,14452,9210,JJJ,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,1623
A0,32,1932,14452,2948,JJJ,Addition EUR,Feb,Software,Additions,Subledger,1622
B24,17,1932,14452,2191,JJJ,BMY trade gains IC ADJ Accrual USD FEB,Feb,Rent,Additions,Manual,1620
B22,18,1932,14452,3328,JJJ,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1604
B22,96,1932,14452,510,JJJ,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,1599
A0,91,1932,14452,9561,JJJ,BMY trade gains IC ADJ Accrual USD FEB,Feb,Training,Additions,Manual,1592
A0,34,1932,14452,7747,JJJ,Addition USD,Feb,Employee,Additions,Subledger,1576
B23,25,1932,14452,4940,JJJ,Addition AUD,Feb,Travel,Additions,Subledger,1573
B23,53,1932,14452,9923,IAH,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,1555
B1,49,1932,14452,1679,HYV,Addition USD,Feb,Services,Additions,Subledger,1552
B1,24,1932,14452,6085,IAH,Addition JPY,Feb,Services,Additions,Subledger,1542
B23,91,1932,14452,2912,IAH,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,1533
B1,69,1932,14452,1302,JJJ,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,1525
B24,39,1932,14452,6296,ICN,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,1510
A0,71,1932,14452,8230,ICN,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1467
B23,28,1932,14452,8225,ICN,CIP Addition USD,Feb,Insurance,Additions,Subledger,1463
B22,15,1932,14452,3360,ICN,BMY trade gains IC ADJ Accrual USD FEB,Feb,Marketing,Additions,Manual,1462
B22,31,1932,14452,8110,ICN,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,1452
B23,99,1932,14452,8191,ICN,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,1452
B22,57,1932,14452,5825,ICN,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,1441
B22,91,1932,14452,5050,ICN,BMY trade gains Accrual USD MAR,Feb,Insurance,Additions,Manual,1432
B1,79,1932,14452,6482,ICN,Addition SGD,Feb,Services,Additions,Subledger,1420
B23,55,1932,14452,2895,ICN,BMY trade gains IC ADJ Accrual USD FEB,Feb,Rent,Additions,Manual,1420
B1,17,1932,14452,7672,ICN,BMY trade gains IC ADJ Accrual USD FEB,Feb,Services,Additions,Manual,1420
B22,40,1932,14452,3497,ICN,Addition EUR,Feb,Marketing,Additions,Subledger,1416
B24,63,1932,14452,3797,ICN,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,1414
B1,44,1932,14452,7215,ICN,Addition JPY,Feb,Insurance,Additions,Subledger,1412
C25,15,1932,14452,5918,IST,Addition USD,Feb,Insurance,Additions,Subledger,1390
B22,21,1915,14452,6501,JFK,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1379
C25,13,1932,14452,6730,JFK,BMY trade gains Accrual USD MAR,Feb,Training,Additions,Manual,1357
C25,50,1932,14452,9123,JFK,Addition USD,Feb,Travel,Additions,Subledger,1346
C25,47,1932,14452,2061,JFK,Addition USD,Feb,Employee,Additions,Subledger,1345
A0,13,1932,14452,5433,JFK,Addition USD,Feb,Travel,Additions,Subledger,1345
B1,50,1932,14452,6785,JFK,BMY trade gains IC ADJ Accrual USD MAR,Feb,Travel,Additions,Manual,1342
B23,22,1932,14452,7375,ITU,CIP Addition USD,Feb,Office,Additions,Subledger,1329
C25,90,1932,14452,9270,JAN,CIP Addition USD,Feb,Rent,Additions,Subledger,1329
B24,86,1932,14452,5409,JFK,BMY trade gains IC ADJ Accrual USD FEB,Feb,Marketing,Additions,Manual,1327
C25,60,1932,14452,8556,JFK,Addition SGD,Feb,Office,Additions,Subledger,1322
C25,86,1932,14452,1345,JFK,CIP Addition USD,Feb,Travel,Additions,Subledger,1314
B24,86,1932,14452,8484,JFK,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,1312
A0,27,1932,14452,236,JFK,Addition USD,Feb,Services,Additions,Subledger,1291
C25,14,1932,14452,6552,JXA,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,1276
C25,60,1932,14452,4237,JFK,Addition USD,Feb,Office,Additions,Subledger,1272
B23,45,1932,14452,8048,KIX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Office,Additions,Manual,1267
B24,14,1932,14452,5127,KIX,Addition EUR,Feb,Insurance,Additions,Subledger,1263
B24,76,1932,14452,2237,KIX,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,1262
C25,96,1932,14452,5053,HKG,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,1254
C25,68,1932,14452,6293,KIX,BMY trade gains Accrual USD MAR,Feb,Travel,Additions,Manual,1249
C25,49,1932,14452,9101,KIX,Addition USD,Feb,Employee,Additions,Subledger,1245
B23,60,1932,14452,5509,KIX,Addition USD,Feb,Rent,Additions,Subledger,1242
B1,30,1932,14452,6819,KIX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Training,Additions,Manual,1239
B1,89,1932,14452,9623,KIX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Services,Additions,Manual,1234
B23,18,1932,14452,6886,HKG,Addition USD,Feb,Employee,Additions,Subledger,1207
B22,22,1932,14452,330,KIX,Addition EUR,Feb,Training,Additions,Subledger,1206
A0,78,1932,14452,2060,KIX,Addition USD,Feb,Rent,Additions,Subledger,1199
A0,97,1932,14452,3966,KIX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Training,Additions,Manual,1199
C25,58,1932,14452,6509,KUX,Addition USD,Feb,Marketing,Additions,Subledger,1176
B24,83,1932,14452,2789,KUX,Addition USD,Feb,Rent,Additions,Subledger,1176
B24,22,1932,14452,7905,KUX,Addition EUR,Feb,Office,Additions,Subledger,1175
B1,20,1932,14452,6547,KUX,Addition EUR,Feb,Rent,Additions,Subledger,1175
B24,66,1932,14452,3755,KUX,Addition EUR,Feb,Software,Additions,Subledger,1172
B1,14,1932,14452,5900,KUX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Office,Additions,Manual,1172
B1,24,1932,14452,7486,KUX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Rent,Additions,Manual,1172
B1,23,1932,14452,8674,KUX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Insurance,Additions,Manual,1172
A0,25,1932,14452,1095,XAS,BMY trade gains IC ADJ Accrual USD MAR,Feb,Training,Additions,Manual,1135
C25,95,1932,14452,3560,XAX,Addition ILS,Feb,Office,Additions,Subledger,1077
B1,29,1932,14452,6715,XAX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Marketing,Additions,Manual,1077
B22,70,1932,14452,6085,XAX,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1074
B1,10,1932,14452,1134,XAX,Addition EUR,Feb,Services,Additions,Subledger,1054
B22,97,1932,14452,4515,XAX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Services,Additions,Manual,1054
A0,32,1932,14452,9808,XAX,Addition SEK,Feb,Office,Additions,Subledger,1053
B22,81,1932,14452,5165,XAX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,1047
B23,62,1932,14452,1608,XAX,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,1046
A0,30,1932,14452,9785,XAX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,1044
B22,42,1932,14452,8025,XAX,BMY trade gains Accrual USD MAR,Feb,Employee,Additions,Manual,1042
A0,55,1932,14452,1307,XAX,BMY trade gains Accrual USD MAR,Feb,Software,Additions,Manual,1021
C25,39,1932,14452,7932,XAX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Office,Additions,Manual,1014
C25,100,1932,14452,4944,XAX,CIP Addition GBP,Feb,Software,Additions,Subledger,1013
B22,10,1932,14452,4954,XAX,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,1010
B23,44,1915,14452,9501,XAX,Addition EUR,Feb,Office,Additions,Subledger,992
B23,23,1915,14452,2651,XAX,Addition USD,Feb,Travel,Additions,Subledger,977
B23,91,1915,14452,7070,XAX,Addition USD,Feb,Employee,Additions,Subledger,977
B1,72,1915,14452,6566,XAX,Addition USD,Feb,Insurance,Additions,Subledger,977
B23,27,1915,14452,9090,XAX,Addition USD,Feb,Office,Additions,Subledger,977
B24,91,1915,14452,5422,XAX,Addition USD,Feb,Rent,Additions,Subledger,977
B24,90,1915,14452,3841,XAX,Addition USD,Feb,Marketing,Additions,Subledger,977
C25,68,1915,14452,9567,XAX,Addition USD,Feb,Services,Additions,Subledger,977
B23,97,1915,14452,3272,XAX,Addition USD,Feb,Office,Additions,Subledger,977
B24,29,1915,14452,1642,XAX,BMY Cost Adjustments AFBS GAINS Allocation USD,Feb,Training,Additions,Manual,977
B24,29,1915,14452,3658,XAX,Addition USD,Feb,Office,Additions,Subledger,972
B23,12,1915,14452,9513,XAX,CIP Addition USD,Feb,Software,Additions,Subledger,972
C25,51,1932,14452,2816,XAX,BMY trade gains Accrual USD MAR,Feb,Rent,Additions,Manual,969
B1,76,1932,14452,9937,XAX,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,965
C25,53,1932,14452,1239,XAX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Services,Additions,Manual,962
B23,34,1932,14452,6877,XAX,BMY trade gains Accrual USD MAR,Feb,Training,Additions,Manual,945
B23,70,1915,14452,6871,XAX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Software,Additions,Manual,934
B22,58,1915,14452,5837,XAX,Addition EUR,Feb,Services,Additions,Subledger,926
B1,47,1915,14452,6734,XAX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Training,Additions,Manual,923
A0,56,1915,14452,6956,XAX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,923
A0,77,1932,14452,6840,XAX,BMY trade gains Accrual USD MAR,Feb,Training,Additions,Manual,922
C25,69,1915,14452,502,XAX,BMY trade gains Accrual USD MAR,Feb,Insurance,Additions,Manual,922
B1,88,1932,14452,8874,XAX,Addition USD,Feb,Marketing,Additions,Subledger,914
B22,99,1932,14452,4550,XAX,Addition USD,Feb,Marketing,Additions,Subledger,904
B22,37,1932,14452,8452,XAX,Addition USD,Feb,Software,Additions,Subledger,903
A0,87,1932,14452,4215,XCK,BMY trade gains IC ADJ Accrual USD FEB,Feb,Services,Additions,Manual,772
A0,56,1932,14452,500,XGA,CIP Addition MYR,Feb,Software,Additions,Subledger,767
B22,72,1932,14452,4166,XTW,BMY trade gains Accrual USD MAR,Feb,Marketing,Additions,Manual,742
A0,62,1932,14452,2441,XTW,BMY trade gains IC ADJ Accrual USD MAR,Feb,Training,Additions,Manual,742
B22,34,1915,14452,4056,XTW,Addition EUR,Feb,Marketing,Additions,Subledger,739
B1,100,1915,14452,3994,XTW,BMY trade gains IC ADJ Accrual USD FEB,Feb,Office,Additions,Manual,737
A0,27,1932,14452,9268,XTW,Addition USD,Feb,Services,Additions,Subledger,733
C25,72,1932,14452,4217,MAA,Addition USD,Feb,Travel,Additions,Subledger,720
B1,27,1932,14452,6280,MAD,BMY trade gains Accrual USD MAR,Feb,Insurance,Additions,Manual,717
B23,59,1932,14452,6267,MAD,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,715
B1,73,1932,14452,6808,MAD,Addition USD,Feb,Rent,Additions,Subledger,712
B22,60,1932,14452,889,MAD,CIP Addition MYR,Feb,Marketing,Additions,Subledger,710
A0,83,1932,14452,4123,MCI,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,690
B1,52,1915,14452,2642,MDW,BMY trade gains Accrual USD MAR,Feb,Training,Additions,Manual,679
A0,11,1915,14452,901,MDW,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,679
B22,32,1915,14452,5137,MDW,BMY trade gains IC ADJ Accrual USD MAR,Feb,Employee,Additions,Manual,679
A0,63,1915,14452,5209,MDW,BMY trade gains IC ADJ Accrual USD MAR,Feb,Marketing,Additions,Manual,679
B22,84,1932,14452,3400,MDW,BMY trade gains IC ADJ Accrual USD FEB,Feb,Training,Additions,Manual,677
B23,27,1951,14452,9156,MDW,Addition USD,Feb,Services,Additions,Subledger,670
B24,22,1932,14452,5387,MEX,Addition USD,Feb,Office,Additions,Subledger,663
C25,54,1932,14452,6998,MEX,BMY trade gains IC ADJ Accrual USD FEB,Feb,Services,Additions,Manual,663
B1,14,1932,14452,3775,MEX,Addition USD,Feb,Employee,Additions,Subledger,662
B22,60,1932,14452,1033,MEX,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,656
B24,73,1932,14452,1829,MEX,BMY trade gains Accrual USD MAR,Feb,Rent,Additions,Manual,655
B23,87,1932,14452,406,MEX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Services,Additions,Manual,655
B24,11,1932,14452,4968,MEX,BMY trade gains IC ADJ Accrual USD MAR,Feb,Office,Additions,Manual,655
B22,90,1932,14452,8475,MEX,BMY trade gains Accrual USD MAR,Feb,Services,Additions,Manual,632
B24,46,1932,14452,5255,MEX,BMY trade gains Accrual USD MAR,Feb,Office,Additions,Manual,632
A0,25,1915,14452,1949,MDT,BMY trade gains Accrual USD MAR,Feb,Rent,Additions,Manual,624
B1,96,1932,14452,2037,MIA,BMY trade gains IC ADJ Accrual USD FEB,Feb,Employee,Additions,Manual,604
B24,53,1932,14452,1869,MIA,BMY trade gains IC ADJ Accrual USD FEB,Feb,Travel,Additions,Manual,604
B22,18,1932,14452,1713,MIA,Addition KRW,Feb,Office,Additions,Subledger,601
B1,56,1932,14452,3863,MIA,BMY Cost Adjustments AFBS GAINS Allocation USD,Feb,Travel,Additions,Manual,575
C25,43,1932,14452,1148,MIA,Addition JPY,Feb,Training,Additions,Subledger,544
B23,60,1932,14452,2936,MIA,BMY trade gains IC ADJ Accrual USD FEB,Feb,Rent,Additions,Manual,542
B24,59,1932,14452,2682,MIA,Addition USD,Feb,Employee,Additions,Subledger,539
C25,70,1932,14452,6409,MIA,BMY trade gains IC ADJ Accrual USD MAR,Feb,Office,Additions,Manual,532
